primary_tag,month_id,questions,ai_title_hits,high_tag,exposure_index,chatgpt_hits,copilot_hits,claude_hits,gemini_hits,deepseek_hits,openai_hits,anthropic_hits,bard_hits,llm_hits,gpt_family_hits,internal_ai_title_rate
sql,2020-06,4286,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2020-07,4057,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2020-08,3624,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2020-09,3879,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2020-10,3999,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2020-11,3930,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2020-12,3678,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-01,3398,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-02,3328,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-03,3882,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-04,3639,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-05,3504,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-06,3636,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-07,3396,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-08,3294,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-09,3197,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-10,2989,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-11,3135,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2021-12,2918,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-01,2864,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-02,2979,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-03,3207,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-04,3000,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-05,3099,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-06,2902,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-07,2729,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-08,2878,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-09,2763,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-10,2832,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-11,2883,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2022-12,2344,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-01,2332,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-02,2033,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-03,2185,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-04,1513,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-05,1491,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-06,1473,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-07,1230,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-08,1152,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-09,1105,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-10,1059,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-11,1063,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2023-12,869,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-01,949,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-02,980,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-03,871,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-04,845,1,1.0,0.8127371844006236,1,0,0,0,0,0,0,0,0,0,0.001183431952662722
sql,2024-05,807,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-06,615,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-07,614,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-08,545,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-09,507,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-10,432,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-11,367,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2024-12,320,1,1.0,0.8127371844006236,0,1,0,0,0,0,0,0,0,0,0.003125
sql,2025-01,338,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-02,271,1,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,1,0,0.0036900369003690036
sql,2025-03,307,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-04,198,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-05,184,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-06,136,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-07,98,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-08,79,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-09,69,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-10,60,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-11,54,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
sql,2025-12,47,0,1.0,0.8127371844006236,0,0,0,0,0,0,0,0,0,0,0.0
