primary_tag,month_id,n_questions,time_index,high_tag,exposure_index,predicted_exposure_mean,residual_queue_complexity_index_mean,first_answer_1d_rate,first_answer_1d_denom,accepted_30d_rate,accepted_30d_denom,response_cert_gap,post_chatgpt,high_post,chatgpt_z
batch-file,2022-09,5,33,1,4.166117908079218,4.180522151208358,0.6000000000000001,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
batch-file,2022-10,8,34,1,4.166117908079218,4.353653870478839,0.5625,0.125,8.0,0.25,8.0,-0.125,0,0,-1.0265186621478888
batch-file,2022-11,3,35,1,4.166117908079218,4.037436024568666,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
batch-file,2022-12,3,36,1,4.166117908079218,4.323021883223274,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.9169805168197676
batch-file,2023-01,7,37,1,4.166117908079218,4.088897751692294,0.5714285714285713,0.0,7.0,0.14285714285714285,7.0,-0.14285714285714285,1,1,1.0695356832578977
batch-file,2023-02,7,38,1,4.166117908079218,4.1678926498548226,0.5714285714285713,0.0,7.0,0.0,7.0,0.0,1,1,1.0907751740780631
batch-file,2023-03,8,39,1,4.166117908079218,4.238483910334923,0.5625,0.375,8.0,0.25,8.0,0.125,1,1,1.1046366938343386
batch-file,2023-04,5,40,1,4.166117908079218,4.055537948295891,0.6,0.4,5.0,0.4,5.0,0.0,1,1,1.1241669951686228
batch-file,2023-05,3,41,1,4.166117908079218,4.33562108456625,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,1,1.1129732943112054
batch-file,2023-06,1,42,1,4.166117908079218,4.244310741110488,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0867814541979803
batch-file,2023-07,5,43,1,4.166117908079218,4.057245978874974,0.6,0.0,5.0,0.0,5.0,0.0,1,1,0.9898725818734395
batch-file,2023-08,4,44,1,4.166117908079218,4.247588505660726,0.625,0.25,4.0,0.5,4.0,-0.25,1,1,0.9253188388760717
batch-file,2023-09,2,45,1,4.166117908079218,4.266281013841152,0.75,0.0,2.0,0.0,2.0,0.0,1,1,0.9335644841020355
batch-file,2023-10,6,46,1,4.166117908079218,4.093876726234032,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.0,1,1,0.9365620085004364
batch-file,2023-11,3,47,1,4.166117908079218,3.646011643411299,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.9443248097036234
batch-file,2023-12,1,48,1,4.166117908079218,4.164219173337072,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.931478609386297
batch-file,2024-01,5,49,1,4.166117908079218,4.255237518461461,0.6,0.0,5.0,0.2,5.0,-0.2,1,1,0.9552453601877259
batch-file,2024-02,3,50,1,4.166117908079218,4.13094128603697,0.6666666666666666,0.3333333333333333,3.0,0.3333333333333333,3.0,0.0,1,1,0.9512597482887946
batch-file,2024-03,3,51,1,4.166117908079218,3.9501673299969546,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.9241037505892032
batch-file,2024-04,1,52,1,4.166117908079218,3.7178716268101786,1.0,1.0,1.0,1.0,1.0,0.0,1,1,0.893771288491975
batch-file,2024-05,2,53,1,4.166117908079218,3.5457077619135857,0.75,0.0,2.0,0.5,2.0,-0.5,1,1,0.9001548162587621
batch-file,2024-06,3,54,1,4.166117908079218,4.001858582408964,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.9105996096502342
batch-file,2024-07,4,55,1,4.166117908079218,4.295740519144,0.625,0.25,4.0,0.0,4.0,0.25,1,1,0.8185696544784788
batch-file,2024-08,4,56,1,4.166117908079218,3.9906486040819473,0.625,0.0,4.0,0.25,4.0,-0.25,1,1,0.7943736899120964
batch-file,2024-09,5,57,1,4.166117908079218,4.230930582628664,0.6,0.0,5.0,0.2,5.0,-0.2,1,1,0.8537876941417065
batch-file,2024-10,3,58,1,4.166117908079218,3.883790942114114,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,1,0.9025263082320198
batch-file,2024-11,3,59,1,4.166117908079218,4.242147647485661,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.9175319513804596
batch-file,2024-12,2,60,1,4.166117908079218,4.155180384246911,0.75,0.0,2.0,0.5,2.0,-0.5,1,1,0.9087605063697853
batch-file,2025-03,1,63,1,4.166117908079218,4.288398170946453,1.0,0.0,1.0,1.0,1.0,-1.0,1,1,0.9784754355606526
batch-file,2025-04,2,64,1,4.166117908079218,4.153587066140933,0.75,0.0,2.0,0.0,2.0,0.0,1,1,1.0402353442258345
batch-file,2025-05,1,65,1,4.166117908079218,3.9113424972221065,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.9513853406830685
batch-file,2025-06,1,66,1,4.166117908079218,4.053283583804579,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1.058190044052818
batch-file,2025-07,1,67,1,4.166117908079218,4.050658520984433,1.0,0.0,1.0,1.0,1.0,-1.0,1,1,0.9884341600286033
batch-file,2025-08,1,68,1,4.166117908079218,3.8582551041921267,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0250208709494477
batch-file,2025-10,1,70,1,4.166117908079218,4.050833287630114,1.0,1.0,1.0,0.0,1.0,1.0,1,1,1.0313242330467107
cmd.exe,2020-01,8,1,1,4.189534172278455,3.8903206602612697,0.5625,0.375,8.0,0.375,8.0,0.0,0,0,-1.0265186621478888
cmd.exe,2020-02,14,2,1,4.189534172278455,4.264186564797798,0.5357142857142856,0.0,14.0,0.21428571428571427,14.0,-0.21428571428571427,0,0,-1.0265186621478888
cmd.exe,2020-03,8,3,1,4.189534172278455,4.221240214306657,0.5625,0.125,8.0,0.0,8.0,0.125,0,0,-1.0265186621478888
cmd.exe,2020-04,14,4,1,4.189534172278455,4.153118224716718,0.5357142857142856,0.2857142857142857,14.0,0.07142857142857142,14.0,0.21428571428571427,0,0,-1.0265186621478888
cmd.exe,2020-05,5,5,1,4.189534172278455,4.235950490835151,0.6,0.0,5.0,0.2,5.0,-0.2,0,0,-1.0265186621478888
cmd.exe,2020-06,16,6,1,4.189534172278455,4.221014382283839,0.53125,0.1875,16.0,0.125,16.0,0.0625,0,0,-1.0265186621478888
cmd.exe,2020-07,14,7,1,4.189534172278455,4.247782431343438,0.5357142857142857,0.21428571428571427,14.0,0.21428571428571427,14.0,0.0,0,0,-1.0265186621478888
cmd.exe,2020-08,7,8,1,4.189534172278455,4.208775102286407,0.5714285714285713,0.42857142857142855,7.0,0.14285714285714285,7.0,0.2857142857142857,0,0,-1.0265186621478888
cmd.exe,2020-09,9,9,1,4.189534172278455,4.2375720462634705,0.5555555555555556,0.3333333333333333,9.0,0.1111111111111111,9.0,0.2222222222222222,0,0,-1.0265186621478888
cmd.exe,2020-10,5,10,1,4.189534172278455,4.106698462124584,0.6,0.2,5.0,0.2,5.0,0.0,0,0,-1.0265186621478888
cmd.exe,2020-11,5,11,1,4.189534172278455,3.8676212734973974,0.6,0.0,5.0,0.4,5.0,-0.4,0,0,-1.0265186621478888
cmd.exe,2020-12,5,12,1,4.189534172278455,4.381163094353181,0.6000000000000001,0.0,5.0,0.2,5.0,-0.2,0,0,-1.0265186621478888
cmd.exe,2021-01,16,13,1,4.189534172278455,4.184574597226321,0.53125,0.0,16.0,0.125,16.0,-0.125,0,0,-1.0265186621478888
cmd.exe,2021-02,6,14,1,4.189534172278455,4.1511525461423,0.5833333333333334,0.16666666666666666,6.0,0.0,6.0,0.16666666666666666,0,0,-1.0265186621478888
cmd.exe,2021-03,5,15,1,4.189534172278455,4.127491979569287,0.6,0.0,5.0,0.2,5.0,-0.2,0,0,-1.0265186621478888
cmd.exe,2021-04,6,16,1,4.189534172278455,4.251747219048013,0.5833333333333334,0.5,6.0,0.3333333333333333,6.0,0.16666666666666669,0,0,-1.0265186621478888
cmd.exe,2021-05,6,17,1,4.189534172278455,4.353364632967462,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,0,0,-1.0265186621478888
cmd.exe,2021-06,3,18,1,4.189534172278455,4.071513656508083,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
cmd.exe,2021-07,7,19,1,4.189534172278455,4.1142602873910565,0.5714285714285713,0.0,7.0,0.2857142857142857,7.0,-0.2857142857142857,0,0,-1.0265186621478888
cmd.exe,2021-08,6,20,1,4.189534172278455,4.2315881494022625,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.0,0,0,-1.0265186621478888
cmd.exe,2021-09,12,21,1,4.189534172278455,4.315817530686602,0.5416666666666666,0.25,12.0,0.08333333333333333,12.0,0.16666666666666669,0,0,-1.0265186621478888
cmd.exe,2021-10,7,22,1,4.189534172278455,4.152810554636777,0.5714285714285713,0.14285714285714285,7.0,0.2857142857142857,7.0,-0.14285714285714285,0,0,-1.0265186621478888
cmd.exe,2021-11,6,23,1,4.189534172278455,4.280678386631247,0.5833333333333334,0.0,6.0,0.16666666666666666,6.0,-0.16666666666666666,0,0,-1.0265186621478888
cmd.exe,2021-12,8,24,1,4.189534172278455,4.143737247264313,0.5625,0.125,8.0,0.125,8.0,0.0,0,0,-1.0265186621478888
cmd.exe,2022-01,8,25,1,4.189534172278455,4.272513366729046,0.5625,0.0,8.0,0.125,8.0,-0.125,0,0,-1.0265186621478888
cmd.exe,2022-02,10,26,1,4.189534172278455,4.187378668811577,0.55,0.1,10.0,0.3,10.0,-0.19999999999999998,0,0,-1.0265186621478888
cmd.exe,2022-03,7,27,1,4.189534172278455,4.188926483479975,0.5714285714285713,0.14285714285714285,7.0,0.2857142857142857,7.0,-0.14285714285714285,0,0,-1.0265186621478888
cmd.exe,2022-04,7,28,1,4.189534172278455,3.900807059321026,0.5714285714285713,0.42857142857142855,7.0,0.14285714285714285,7.0,0.2857142857142857,0,0,-1.0265186621478888
cmd.exe,2022-05,3,29,1,4.189534172278455,4.167834986116195,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,0,0,-1.0265186621478888
cmd.exe,2022-06,7,30,1,4.189534172278455,4.048897692953001,0.5714285714285713,0.14285714285714285,7.0,0.2857142857142857,7.0,-0.14285714285714285,0,0,-1.0265186621478888
cmd.exe,2022-07,3,31,1,4.189534172278455,3.8968715590862533,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,0,0,-1.0265186621478888
cmd.exe,2022-08,9,32,1,4.189534172278455,4.269864641642703,0.5555555555555556,0.0,9.0,0.4444444444444444,9.0,-0.4444444444444444,0,0,-1.0265186621478888
cmd.exe,2022-09,10,33,1,4.189534172278455,4.254953323917638,0.55,0.0,10.0,0.2,10.0,-0.2,0,0,-1.0265186621478888
cmd.exe,2022-10,8,34,1,4.189534172278455,4.162947390336796,0.5625,0.375,8.0,0.125,8.0,0.25,0,0,-1.0265186621478888
cmd.exe,2022-11,11,35,1,4.189534172278455,4.294228468685932,0.5454545454545454,0.09090909090909091,11.0,0.18181818181818182,11.0,-0.09090909090909091,0,0,-1.0265186621478888
cmd.exe,2022-12,10,36,1,4.189534172278455,4.127214150455976,0.55,0.2,10.0,0.0,10.0,0.2,1,1,0.9169805168197676
cmd.exe,2023-01,8,37,1,4.189534172278455,4.241548695451493,0.5625,0.375,8.0,0.25,8.0,0.125,1,1,1.0695356832578977
cmd.exe,2023-02,5,38,1,4.189534172278455,4.160923702618585,0.6,0.2,5.0,0.4,5.0,-0.2,1,1,1.0907751740780631
cmd.exe,2023-03,13,39,1,4.189534172278455,4.261889812080391,0.5384615384615384,0.15384615384615385,13.0,0.15384615384615385,13.0,0.0,1,1,1.1046366938343386
cmd.exe,2023-04,6,40,1,4.189534172278455,4.0970832798128445,0.5833333333333334,0.16666666666666666,6.0,0.3333333333333333,6.0,-0.16666666666666666,1,1,1.1241669951686228
cmd.exe,2023-05,8,41,1,4.189534172278455,4.112286991189471,0.5625,0.125,8.0,0.25,8.0,-0.125,1,1,1.1129732943112054
cmd.exe,2023-06,6,42,1,4.189534172278455,4.082080714239228,0.5833333333333334,0.16666666666666666,6.0,0.16666666666666666,6.0,0.0,1,1,1.0867814541979803
cmd.exe,2023-07,6,43,1,4.189534172278455,4.136615273217607,0.5833333333333334,0.0,6.0,0.3333333333333333,6.0,-0.3333333333333333,1,1,0.9898725818734395
cmd.exe,2023-08,6,44,1,4.189534172278455,4.306251079667358,0.5833333333333334,0.3333333333333333,6.0,0.3333333333333333,6.0,0.0,1,1,0.9253188388760717
cmd.exe,2023-09,2,45,1,4.189534172278455,3.8414780809659406,0.75,0.0,2.0,0.5,2.0,-0.5,1,1,0.9335644841020355
cmd.exe,2023-10,2,46,1,4.189534172278455,3.9529968452211133,0.75,0.0,2.0,0.0,2.0,0.0,1,1,0.9365620085004364
cmd.exe,2023-11,7,47,1,4.189534172278455,4.2098281401752535,0.5714285714285713,0.14285714285714285,7.0,0.14285714285714285,7.0,0.0,1,1,0.9443248097036234
cmd.exe,2023-12,3,48,1,4.189534172278455,4.087289682560649,0.6666666666666666,0.0,3.0,0.0,3.0,0.0,1,1,0.931478609386297
cmd.exe,2024-01,5,49,1,4.189534172278455,4.197691364297522,0.6,0.2,5.0,0.0,5.0,0.2,1,1,0.9552453601877259
cmd.exe,2024-02,2,50,1,4.189534172278455,4.258722834680642,0.75,0.0,2.0,0.0,2.0,0.0,1,1,0.9512597482887946
cmd.exe,2024-03,3,51,1,4.189534172278455,4.183671197061684,0.6666666666666666,0.3333333333333333,3.0,0.0,3.0,0.3333333333333333,1,1,0.9241037505892032
cmd.exe,2024-04,3,52,1,4.189534172278455,4.189877359695329,0.6666666666666666,0.3333333333333333,3.0,0.6666666666666666,3.0,-0.3333333333333333,1,1,0.893771288491975
cmd.exe,2024-05,4,53,1,4.189534172278455,4.005824894633241,0.625,0.25,4.0,0.0,4.0,0.25,1,1,0.9001548162587621
cmd.exe,2024-06,4,54,1,4.189534172278455,4.107160396892709,0.625,0.25,4.0,0.25,4.0,0.0,1,1,0.9105996096502342
cmd.exe,2024-08,2,56,1,4.189534172278455,4.11407390339822,0.75,0.0,2.0,0.5,2.0,-0.5,1,1,0.7943736899120964
cmd.exe,2024-09,3,57,1,4.189534172278455,4.044490089794032,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,1,0.8537876941417065
cmd.exe,2024-10,4,58,1,4.189534172278455,4.195717845047973,0.625,0.0,4.0,0.5,4.0,-0.5,1,1,0.9025263082320198
cmd.exe,2024-11,2,59,1,4.189534172278455,4.327377243631952,0.75,0.0,2.0,0.5,2.0,-0.5,1,1,0.9175319513804596
cmd.exe,2024-12,1,60,1,4.189534172278455,4.056379077507774,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.9087605063697853
cmd.exe,2025-01,2,61,1,4.189534172278455,3.892674033584521,0.75,0.0,2.0,0.0,2.0,0.0,1,1,0.9618948738827183
cmd.exe,2025-03,2,63,1,4.189534172278455,3.8172496380629695,0.75,0.0,2.0,0.0,2.0,0.0,1,1,0.9784754355606526
cmd.exe,2025-04,3,64,1,4.189534172278455,3.9623991120628896,0.6666666666666666,0.0,3.0,0.3333333333333333,3.0,-0.3333333333333333,1,1,1.0402353442258345
cmd.exe,2025-05,3,65,1,4.189534172278455,4.159419441034252,0.6666666666666666,1.0,3.0,0.0,3.0,1.0,1,1,0.9513853406830685
cmd.exe,2025-06,2,66,1,4.189534172278455,4.2389467996101295,0.75,0.0,2.0,0.5,2.0,-0.5,1,1,1.058190044052818
cmd.exe,2025-07,1,67,1,4.189534172278455,4.569661050535679,1.0,0.0,1.0,0.0,1.0,0.0,1,1,0.9884341600286033
cmd.exe,2025-08,1,68,1,4.189534172278455,4.055685969725108,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0250208709494477
cmd.exe,2025-09,2,69,1,4.189534172278455,4.478232528030668,0.75,0.0,2.0,0.5,2.0,-0.5,1,1,1.0338027031579542
cmd.exe,2025-10,1,70,1,4.189534172278455,4.445024276897284,1.0,1.0,1.0,1.0,1.0,0.0,1,1,1.0313242330467107
cmd.exe,2025-11,2,71,1,4.189534172278455,4.237004894399206,0.75,0.5,2.0,0.0,2.0,0.5,1,1,1.0094705048817594
command-line,2020-01,31,1,1,4.120789251758093,4.077297274458766,0.5161290322580645,0.22580645161290322,31.0,0.22580645161290322,31.0,0.0,0,0,-1.0265186621478888
command-line,2020-02,37,2,1,4.120789251758093,4.153313092471548,0.5135135135135135,0.2702702702702703,37.0,0.16216216216216217,37.0,0.10810810810810811,0,0,-1.0265186621478888
command-line,2020-03,24,3,1,4.120789251758093,4.143067575307065,0.5208333333333334,0.25,24.0,0.041666666666666664,24.0,0.20833333333333334,0,0,-1.0265186621478888
command-line,2020-04,36,4,1,4.120789251758093,4.1556894099046735,0.513888888888889,0.19444444444444445,36.0,0.19444444444444445,36.0,0.0,0,0,-1.0265186621478888
command-line,2020-05,26,5,1,4.120789251758093,4.196984600373762,0.5192307692307693,0.3076923076923077,26.0,0.19230769230769232,26.0,0.11538461538461539,0,0,-1.0265186621478888
command-line,2020-06,28,6,1,4.120789251758093,4.157650154037722,0.5178571428571428,0.2857142857142857,28.0,0.17857142857142858,28.0,0.10714285714285712,0,0,-1.0265186621478888
command-line,2020-07,31,7,1,4.120789251758093,4.07746474179806,0.5161290322580645,0.16129032258064516,31.0,0.1935483870967742,31.0,-0.03225806451612903,0,0,-1.0265186621478888
command-line,2020-08,19,8,1,4.120789251758093,4.189545019727342,0.5263157894736842,0.2631578947368421,19.0,0.15789473684210525,19.0,0.10526315789473684,0,0,-1.0265186621478888
command-line,2020-09,29,9,1,4.120789251758093,4.13808182412688,0.5172413793103449,0.2413793103448276,29.0,0.20689655172413793,29.0,0.03448275862068967,0,0,-1.0265186621478888
command-line,2020-10,18,10,1,4.120789251758093,4.048496411582779,0.5277777777777778,0.2222222222222222,18.0,0.05555555555555555,18.0,0.16666666666666666,0,0,-1.0265186621478888
command-line,2020-11,30,11,1,4.120789251758093,4.150060055523412,0.5166666666666667,0.2,30.0,0.13333333333333333,30.0,0.06666666666666668,0,0,-1.0265186621478888
command-line,2020-12,24,12,1,4.120789251758093,4.128629135311492,0.5208333333333334,0.2916666666666667,24.0,0.20833333333333334,24.0,0.08333333333333334,0,0,-1.0265186621478888
command-line,2021-01,33,13,1,4.120789251758093,4.082203551195149,0.5151515151515151,0.24242424242424243,33.0,0.15151515151515152,33.0,0.09090909090909091,0,0,-1.0265186621478888
command-line,2021-02,25,14,1,4.120789251758093,4.098888007602093,0.52,0.28,25.0,0.24,25.0,0.040000000000000036,0,0,-1.0265186621478888
command-line,2021-03,23,15,1,4.120789251758093,4.089788407207289,0.5217391304347826,0.34782608695652173,23.0,0.21739130434782608,23.0,0.13043478260869565,0,0,-1.0265186621478888
command-line,2021-04,24,16,1,4.120789251758093,4.144673875517291,0.5208333333333334,0.20833333333333334,24.0,0.041666666666666664,24.0,0.16666666666666669,0,0,-1.0265186621478888
command-line,2021-05,27,17,1,4.120789251758093,4.142780398797487,0.5185185185185186,0.2962962962962963,27.0,0.2962962962962963,27.0,0.0,0,0,-1.0265186621478888
command-line,2021-06,28,18,1,4.120789251758093,4.125012463196737,0.5178571428571429,0.10714285714285714,28.0,0.10714285714285714,28.0,0.0,0,0,-1.0265186621478888
command-line,2021-07,25,19,1,4.120789251758093,4.110062523812648,0.5199999999999999,0.28,25.0,0.32,25.0,-0.03999999999999998,0,0,-1.0265186621478888
command-line,2021-08,26,20,1,4.120789251758093,4.186003536292541,0.5192307692307693,0.23076923076923078,26.0,0.2692307692307692,26.0,-0.038461538461538436,0,0,-1.0265186621478888
command-line,2021-09,22,21,1,4.120789251758093,4.1603380014953135,0.5227272727272728,0.36363636363636365,22.0,0.18181818181818182,22.0,0.18181818181818182,0,0,-1.0265186621478888
command-line,2021-10,30,22,1,4.120789251758093,4.185616710930835,0.5166666666666669,0.13333333333333333,30.0,0.16666666666666666,30.0,-0.033333333333333326,0,0,-1.0265186621478888
command-line,2021-11,21,23,1,4.120789251758093,4.205071332199409,0.5238095238095238,0.09523809523809523,21.0,0.19047619047619047,21.0,-0.09523809523809523,0,0,-1.0265186621478888
command-line,2021-12,20,24,1,4.120789251758093,4.167233834430531,0.5250000000000001,0.25,20.0,0.15,20.0,0.1,0,0,-1.0265186621478888
command-line,2022-01,15,25,1,4.120789251758093,4.030418720890529,0.5333333333333333,0.13333333333333333,15.0,0.13333333333333333,15.0,0.0,0,0,-1.0265186621478888
command-line,2022-02,17,26,1,4.120789251758093,4.043526270863204,0.5294117647058824,0.17647058823529413,17.0,0.17647058823529413,17.0,0.0,0,0,-1.0265186621478888
command-line,2022-03,28,27,1,4.120789251758093,4.110193002530905,0.5178571428571429,0.14285714285714285,28.0,0.25,28.0,-0.10714285714285715,0,0,-1.0265186621478888
command-line,2022-04,20,28,1,4.120789251758093,4.0137287952222005,0.5250000000000001,0.05,20.0,0.2,20.0,-0.15000000000000002,0,0,-1.0265186621478888
command-line,2022-05,26,29,1,4.120789251758093,4.0438422767307465,0.5192307692307693,0.23076923076923078,26.0,0.0,26.0,0.23076923076923078,0,0,-1.0265186621478888
command-line,2022-06,16,30,1,4.120789251758093,4.0555169697080915,0.53125,0.0625,16.0,0.1875,16.0,-0.125,0,0,-1.0265186621478888
command-line,2022-07,27,31,1,4.120789251758093,4.047483683707383,0.5185185185185185,0.1111111111111111,27.0,0.1111111111111111,27.0,0.0,0,0,-1.0265186621478888
command-line,2022-08,26,32,1,4.120789251758093,4.1077542969274345,0.5192307692307693,0.23076923076923078,26.0,0.34615384615384615,26.0,-0.11538461538461536,0,0,-1.0265186621478888
command-line,2022-09,17,33,1,4.120789251758093,4.00499769859757,0.5294117647058824,0.058823529411764705,17.0,0.17647058823529413,17.0,-0.11764705882352942,0,0,-1.0265186621478888
command-line,2022-10,19,34,1,4.120789251758093,4.14670475014205,0.5263157894736843,0.21052631578947367,19.0,0.10526315789473684,19.0,0.10526315789473684,0,0,-1.0265186621478888
command-line,2022-11,24,35,1,4.120789251758093,4.188884059336469,0.5208333333333334,0.20833333333333334,24.0,0.2916666666666667,24.0,-0.08333333333333334,0,0,-1.0265186621478888
command-line,2022-12,11,36,1,4.120789251758093,4.064112996666934,0.5454545454545454,0.2727272727272727,11.0,0.09090909090909091,11.0,0.1818181818181818,1,1,0.9169805168197676
command-line,2023-01,22,37,1,4.120789251758093,4.142406727915674,0.5227272727272728,0.22727272727272727,22.0,0.22727272727272727,22.0,0.0,1,1,1.0695356832578977
command-line,2023-02,34,38,1,4.120789251758093,4.110687073265025,0.5147058823529411,0.17647058823529413,34.0,0.20588235294117646,34.0,-0.02941176470588233,1,1,1.0907751740780631
command-line,2023-03,22,39,1,4.120789251758093,4.177077292658045,0.5227272727272727,0.2727272727272727,22.0,0.22727272727272727,22.0,0.04545454545454544,1,1,1.1046366938343386
command-line,2023-04,19,40,1,4.120789251758093,4.12252792690835,0.5263157894736842,0.10526315789473684,19.0,0.10526315789473684,19.0,0.0,1,1,1.1241669951686228
command-line,2023-05,26,41,1,4.120789251758093,4.060951067128746,0.5192307692307693,0.11538461538461539,26.0,0.34615384615384615,26.0,-0.23076923076923075,1,1,1.1129732943112054
command-line,2023-06,14,42,1,4.120789251758093,4.182268414184145,0.5357142857142857,0.2857142857142857,14.0,0.42857142857142855,14.0,-0.14285714285714285,1,1,1.0867814541979803
